Subject 58 in condition 2
Training Condition: 0
Task: 1
Rule: [[[250, 350], [[4538, 4463], [4463, 4538]]], [[350, 250], [[4538, 4463], [4463, 4538]]]]
Noise: 0
CATA=0
CATB=1
Sample keys: 120 122
Resp keys: 307 309
Dim direction: 0 1
Dim minimum: 65 76
Test order: [3, 7, 4, 1, 0, 5, 6, 2]
58 2 0 1 0 1 599 0 -1 -1 0 26292 435 532 435 110 435 110 435 110 435 110 435 110 435 112 435 114 435 119 435 126 435 144 435 153 435 169 435 175 435 179 435 181 435 181 435 180 435 179 435 178 435 177 435 177 435 175 435 174 435 174 435 174 435 177 435 183 435 186 435 189 435 189 435 189 435 188 435 187 435 185 435 181 435 177 435 173 435 161 435 153 435 139 435 132 435 125 435 108 435 96 435 84 435 53 435 36 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 3 435 4 435 5 435 4 435 4 435 3 435 3 435 1 435 1 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 435 0 436 0 437 0 438 0 439 0 441 0 444 0 449 0 461 0 469 0 486 0 497 0 508 0 532 0 544 0 557 0 579 0 589 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 599 0 
58 2 0 1 0 1 448 185 -1 -1 1 18627 423 558 423 429 423 428 423 426 423 424 423 421 423 420 423 415 423 410 423 394 423 381 423 368 423 345 423 334 423 324 423 304 423 296 423 279 423 271 423 264 423 248 423 238 423 228 423 206 423 192 423 165 423 151 423 138 423 117 423 110 423 104 423 100 423 100 423 103 423 113 423 118 423 124 423 125 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 126 423 128 423 128 423 129 423 129 423 130 423 131 423 133 423 137 423 142 423 153 423 158 423 166 423 167 423 167 423 168 423 169 423 170 423 171 423 174 423 185 423 189 423 193 423 200 423 202 423 203 423 203 423 203 423 202 423 202 423 201 423 200 423 200 423 198 423 197 423 197 423 196 423 196 423 195 423 195 423 194 423 194 423 193 423 193 423 192 423 192 423 191 423 191 423 190 423 190 423 189 423 189 423 189 423 188 423 187 423 187 423 186 423 185 423 185 424 185 428 185 432 185 439 185 448 185 
58 2 0 1 0 1 162 378 -1 -1 0 3736 162 293 162 469 162 468 162 465 162 462 162 459 162 458 162 455 162 445 162 439 162 428 162 424 162 421 162 413 162 411 162 409 162 407 162 405 162 400 162 397 162 395 162 388 162 385 162 382 162 379 162 378 
58 2 0 1 0 1 215 599 -1 -1 0 5898 215 391 215 395 215 394 215 393 215 390 215 385 215 380 215 369 215 364 215 354 215 351 215 349 215 344 215 341 215 336 215 325 215 321 215 305 215 297 215 288 215 266 215 254 215 242 215 217 215 214 215 213 215 212 215 212 215 212 215 212 215 212 215 216 215 219 215 222 215 231 215 239 215 259 215 270 215 281 215 305 215 316 215 327 215 346 215 354 215 367 215 371 215 373 215 375 215 377 215 380 215 393 215 403 215 431 215 447 215 462 215 491 215 504 215 515 215 535 215 543 215 560 215 569 215 579 215 599 215 599 215 599 215 599 215 599 215 599 215 599 215 599 215 599 215 599 215 599 215 599 215 599 
58 2 0 1 0 1 0 381 -1 -1 0 6187 163 381 141 381 140 381 139 381 137 381 135 381 132 381 128 381 125 381 120 381 118 381 117 381 115 381 113 381 112 381 111 381 110 381 107 381 105 381 103 381 95 381 89 381 82 381 64 381 55 381 36 381 26 381 15 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 0 381 
58 2 0 1 0 1 599 200 -1 -1 1 7209 193 200 194 200 196 200 200 200 205 200 213 200 222 200 245 200 256 200 279 200 289 200 300 200 317 200 324 200 330 200 342 200 347 200 355 200 361 200 368 200 386 200 398 200 413 200 445 200 465 200 505 200 526 200 547 200 591 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 599 200 
58 2 0 1 0 1 0 523 -1 -1 0 5634 469 523 466 523 465 523 464 523 463 523 462 523 460 523 458 523 455 523 447 523 442 523 437 523 428 523 423 523 417 523 405 523 397 523 382 523 375 523 369 523 356 523 350 523 341 523 322 523 309 523 277 523 261 523 242 523 207 523 188 523 169 523 136 523 120 523 91 523 77 523 63 523 40 523 30 523 20 523 2 523 0 523 0 523 0 523 0 523 0 523 0 523 0 523 0 523 0 523 
58 2 0 1 0 1 590 599 -1 -1 0 5468 590 318 590 349 590 348 590 347 590 345 590 344 590 344 590 342 590 341 590 340 590 340 590 340 590 340 590 340 590 342 590 343 590 347 590 348 590 348 590 350 590 350 590 350 590 350 590 350 590 350 590 350 590 350 590 347 590 345 590 341 590 335 590 333 590 329 590 327 590 325 590 324 590 324 590 324 590 326 590 328 590 330 590 333 590 333 590 333 590 333 590 333 590 330 590 329 590 327 590 325 590 324 590 325 590 329 590 335 590 356 590 372 590 391 590 437 590 463 590 527 590 560 590 592 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 590 599 
58 2 0 1 0 1 203 0 -1 -1 1 5843 203 403 203 0 203 0 203 2 203 4 203 9 203 18 203 45 203 60 203 97 203 117 203 137 203 173 203 190 203 205 203 237 203 251 203 276 203 288 203 299 203 325 203 340 203 354 203 380 203 391 203 401 203 417 203 424 203 434 203 435 203 435 203 418 203 403 203 384 203 343 203 321 203 271 203 243 203 214 203 153 203 126 203 99 203 58 203 42 203 16 203 6 203 0 203 0 203 0 203 0 203 0 
58 2 0 1 0 1 532 547 -1 -1 0 4794 532 233 532 234 532 236 532 240 532 248 532 260 532 274 532 311 532 334 532 383 532 408 532 430 532 473 532 491 532 511 532 549 532 568 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 599 532 595 532 586 532 581 532 577 532 573 532 571 532 570 532 569 532 568 532 567 532 566 532 553 532 552 532 551 532 551 532 549 532 549 532 547 
58 2 0 1 0 1 356 0 -1 -1 1 4226 356 102 356 97 356 96 356 95 356 89 356 83 356 74 356 51 356 36 356 4 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 356 0 
58 2 0 1 0 1 230 583 -1 -1 0 5050 230 249 230 250 230 252 230 256 230 263 230 272 230 283 230 308 230 322 230 350 230 366 230 381 230 410 230 424 230 439 230 467 230 479 230 506 230 520 230 536 230 573 230 593 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 599 230 598 230 598 230 597 230 585 230 584 230 583 
58 2 0 1 0 1 12 589 -1 -1 0 2801 12 598 12 592 12 592 12 591 12 591 12 589 
58 2 0 1 0 1 23 0 -1 -1 1 2644 23 350 23 0 
58 2 0 1 0 1 500 106 -1 -1 1 7626 500 503 500 503 500 504 500 506 500 508 500 512 500 517 500 526 500 544 500 554 500 579 500 592 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 599 500 598 500 596 500 592 500 585 500 577 500 567 500 537 500 516 500 472 500 450 500 429 500 384 500 362 500 340 500 293 500 272 500 230 500 209 500 188 500 143 500 122 500 102 500 67 500 52 500 32 500 27 500 26 500 25 500 27 500 31 500 35 500 40 500 47 500 55 500 71 500 79 500 93 500 98 500 102 500 103 500 104 500 105 500 105 500 106 
58 2 0 1 0 1 198 167 -1 -1 1 4905 198 221 198 166 198 167 
58 2 0 1 0 2 283 482 1 4797 2 
58 2 0 1 0 2 283 149 0 2153 2 
58 2 0 1 0 2 183 83 1 1647 2 
58 2 0 1 0 2 149 482 0 3034 4 
58 2 0 1 0 2 549 416 0 4193 4 
58 2 0 1 0 2 516 149 1 5321 4 
58 2 0 1 0 2 283 416 0 2475 3 
58 2 0 1 0 2 449 50 0 1844 2 
58 2 0 1 0 2 183 449 0 1430 2 
58 2 0 1 0 2 283 83 0 1526 2 
58 2 0 1 0 2 149 149 0 1491 2 
58 2 0 1 0 2 83 183 0 1583 2 
58 2 0 1 0 2 149 283 1 2641 2 
58 2 0 1 0 2 50 50 0 1147 2 
58 2 0 1 0 2 549 183 1 1130 2 
58 2 0 1 0 2 216 83 1 2260 2 
58 2 0 1 0 2 383 516 1 2079 3 
58 2 0 1 0 2 383 149 0 1683 1 
58 2 0 1 0 2 383 416 1 1669 1 
58 2 0 1 0 2 449 316 0 1633 1 
58 2 0 1 0 2 482 349 0 1325 1 
58 2 0 1 0 2 116 383 0 1297 1 
58 2 0 1 0 2 449 216 1 1658 1 
58 2 0 1 0 2 349 216 1 1745 5 
58 2 0 1 0 2 383 449 1 1857 3 
58 2 0 1 0 2 549 83 1 1342 2 
58 2 0 1 0 2 383 50 1 2228 2 
58 2 0 1 0 2 249 549 1 1586 3 
58 2 0 1 0 2 50 516 1 1422 3 
58 2 0 1 0 2 316 449 1 1215 3 
58 2 0 1 0 2 50 416 1 1690 3 
58 2 0 1 0 2 349 482 1 1310 3 
58 2 0 1 0 1 238 30 -1 -1 1 8555 238 101 238 100 238 98 238 93 238 84 238 72 238 61 238 40 238 32 238 30 
58 2 0 1 0 1 355 382 -1 -1 0 3746 355 477 355 40 355 41 355 45 355 50 355 58 355 69 355 80 355 102 355 112 355 125 355 127 355 128 355 129 355 132 355 139 355 149 355 161 355 195 355 213 355 254 355 277 355 298 355 333 355 348 355 361 355 377 355 380 355 382 
58 2 0 1 0 1 405 36 -1 -1 1 4283 405 349 405 340 405 339 405 339 405 339 405 339 405 337 405 336 405 335 405 333 405 332 405 326 405 321 405 310 405 302 405 294 405 276 405 268 405 258 405 240 405 230 405 210 405 201 405 191 405 172 405 163 405 154 405 135 405 126 405 118 405 101 405 93 405 79 405 72 405 66 405 53 405 48 405 42 405 36 
58 2 0 1 0 1 193 496 -1 -1 0 2548 193 497 193 496 
58 2 0 1 0 1 473 485 -1 -1 0 6304 473 271 473 485 
58 2 0 1 0 1 520 0 -1 -1 1 4986 520 84 520 114 520 113 520 110 520 105 520 100 520 92 520 72 520 59 520 31 520 17 520 5 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 520 0 
58 2 0 1 0 1 238 358 -1 -1 0 4132 238 592 238 591 238 589 238 587 238 581 238 576 238 570 238 557 238 549 238 535 238 528 238 520 238 505 238 497 238 489 238 476 238 470 238 456 238 449 238 440 238 423 238 414 238 405 238 389 238 381 238 369 238 365 238 361 238 358 
58 2 0 1 0 1 511 0 -1 -1 1 4714 511 123 511 122 511 121 511 119 511 116 511 112 511 107 511 97 511 92 511 84 511 81 511 78 511 72 511 70 511 67 511 61 511 57 511 46 511 39 511 31 511 14 511 6 511 0 511 0 511 0 511 0 511 0 511 0 511 0 
58 2 0 1 0 1 118 397 -1 -1 0 3745 118 390 118 392 118 393 118 394 118 395 118 396 118 397 
58 2 0 1 0 1 218 0 -1 -1 1 5555 218 426 218 426 218 426 218 425 218 423 218 422 218 420 218 416 218 414 218 411 218 410 218 409 218 405 218 403 218 400 218 394 218 389 218 378 218 373 218 367 218 354 218 347 218 339 218 322 218 310 218 288 218 282 218 278 218 267 218 260 218 252 218 238 218 230 218 221 218 206 218 199 218 188 218 185 218 181 218 177 218 176 218 174 218 170 218 166 218 157 218 152 218 146 218 134 218 127 218 119 218 105 218 99 218 88 218 82 218 77 218 65 218 60 218 54 218 44 218 39 218 29 218 24 218 18 218 7 218 0 218 0 218 0 218 0 218 0 218 0 218 0 218 0 218 0 218 0 
58 2 0 1 0 1 207 37 -1 -1 1 3433 207 35 207 37 
58 2 0 1 0 1 436 436 -1 -1 1 6859 436 345 436 424 436 428 436 431 436 432 436 432 436 434 436 435 436 436 
58 2 0 1 0 1 79 364 -1 -1 0 4691 504 364 493 364 492 364 489 364 485 364 476 364 465 364 434 364 416 364 380 364 365 364 356 364 349 364 348 364 347 364 346 364 344 364 332 364 324 364 313 364 288 364 274 364 259 364 227 364 211 364 179 364 165 364 150 364 128 364 117 364 107 364 92 364 86 364 82 364 78 364 78 364 79 364 
58 2 0 1 0 1 404 208 -1 -1 1 4747 404 181 404 186 404 187 404 189 404 190 404 192 404 194 404 201 404 204 404 208 
58 2 0 1 0 1 236 152 -1 -1 1 6330 236 108 236 152 
58 2 0 1 0 1 442 249 -1 -1 1 4328 442 586 442 583 442 582 442 580 442 574 442 566 442 553 442 518 442 498 442 461 442 447 442 435 442 429 442 426 442 425 442 423 442 416 442 388 442 371 442 350 442 304 442 284 442 267 442 250 442 248 442 248 442 249 
58 2 0 1 0 2 249 50 1 6894 4 
58 2 0 1 0 2 383 316 0 4107 4 
58 2 0 1 0 2 482 216 0 2492 4 
58 2 0 1 0 2 149 349 0 2706 4 
58 2 0 1 0 2 482 383 0 1562 4 
58 2 0 1 0 2 516 449 0 2534 3 
58 2 0 1 0 2 549 516 0 2124 3 
58 2 0 1 0 2 349 149 1 1603 3 
58 2 0 1 0 2 249 316 0 1408 3 
58 2 0 1 0 2 249 416 0 1408 3 
58 2 0 1 0 2 116 116 1 1435 3 
58 2 0 1 0 2 149 183 1 2519 3 
58 2 0 1 0 2 50 283 0 1985 3 
58 2 0 1 0 2 116 416 0 1698 3 
58 2 0 1 0 2 383 349 0 1844 3 
58 2 0 1 0 2 549 449 0 2530 3 
58 2 0 1 0 2 249 216 0 1629 3 
58 2 0 1 0 2 183 249 0 1331 3 
58 2 0 1 0 2 283 349 0 2203 3 
58 2 0 1 0 2 549 50 1 1481 3 
58 2 0 1 0 2 216 149 1 1227 3 
58 2 0 1 0 2 149 549 1 1218 3 
58 2 0 1 0 2 116 482 1 1442 3 
58 2 0 1 0 2 316 116 1 1720 3 
58 2 0 1 0 2 383 116 1 1283 3 
58 2 0 1 0 2 349 449 0 1605 3 
58 2 0 1 0 2 516 249 0 1456 3 
58 2 0 1 0 2 516 216 0 1541 3 
58 2 0 1 0 2 149 383 1 2404 3 
58 2 0 1 0 2 516 349 1 1695 3 
58 2 0 1 0 2 316 149 0 2208 3 
58 2 0 1 0 2 50 83 1 3233 3 
58 2 0 1 0 1 220 598 -1 -1 0 12112 220 352 220 599 220 598 220 598 220 597 220 597 220 596 220 596 220 598 
58 2 0 1 0 1 118 57 -1 -1 1 3333 118 33 118 0 118 1 118 3 118 57 
58 2 0 1 0 1 227 599 -1 -1 0 2515 227 353 227 599 
58 2 0 1 0 1 17 132 -1 -1 0 5154 17 386 17 368 17 367 17 366 17 366 17 365 17 364 17 363 17 361 17 360 17 360 17 359 17 358 17 357 17 356 17 355 17 351 17 347 17 343 17 336 17 331 17 321 17 313 17 305 17 281 17 267 17 250 17 211 17 191 17 160 17 148 17 139 17 132 
58 2 0 1 0 1 89 310 -1 -1 0 2813 89 273 89 277 89 279 89 283 89 290 89 299 89 310 
58 2 0 1 0 1 311 598 -1 -1 0 2809 311 363 311 599 311 598 
58 2 0 1 0 1 171 3 -1 -1 1 4140 171 138 171 139 171 138 171 136 171 134 171 130 171 125 171 113 171 106 171 89 171 80 171 70 171 48 171 37 171 27 171 6 171 0 171 0 171 0 171 0 171 0 171 0 171 0 171 0 171 0 171 0 171 0 171 0 171 3 
58 2 0 1 0 1 48 512 -1 -1 0 3922 48 120 48 386 48 406 48 423 48 440 48 453 48 465 48 482 48 489 48 499 48 503 48 506 48 510 48 512 48 512 48 512 48 512 
58 2 0 1 0 1 203 245 -1 -1 0 2994 203 266 203 258 203 257 203 257 203 255 203 254 203 253 203 251 203 248 203 247 203 245 
58 2 0 1 0 1 114 237 -1 -1 0 3187 114 588 114 181 114 182 114 183 114 184 114 187 114 191 114 196 114 208 114 215 114 221 114 228 114 230 114 231 114 232 114 233 114 234 114 235 114 237 
